Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2013	:	1681689711.148	     0.147	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.46 &&          ./mzasolve 0.78 0.46 ./output/output_y0_0.78_z0_0.46/timeseries_y0_0.78_z0_0.46.nc > ./output/output_y0_0.78_z0_0.46/output_y0_0.78_z0_0.46.txt
2014	:	1681689711.160	     0.212	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.48 &&          ./mzasolve 0.78 0.48 ./output/output_y0_0.78_z0_0.48/timeseries_y0_0.78_z0_0.48.nc > ./output/output_y0_0.78_z0_0.48/output_y0_0.78_z0_0.48.txt
2015	:	1681689711.256	     0.151	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.50 &&          ./mzasolve 0.78 0.50 ./output/output_y0_0.78_z0_0.50/timeseries_y0_0.78_z0_0.50.nc > ./output/output_y0_0.78_z0_0.50/output_y0_0.78_z0_0.50.txt
2016	:	1681689711.274	     0.180	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.52 &&          ./mzasolve 0.78 0.52 ./output/output_y0_0.78_z0_0.52/timeseries_y0_0.78_z0_0.52.nc > ./output/output_y0_0.78_z0_0.52/output_y0_0.78_z0_0.52.txt
2017	:	1681689711.295	     0.198	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.54 &&          ./mzasolve 0.78 0.54 ./output/output_y0_0.78_z0_0.54/timeseries_y0_0.78_z0_0.54.nc > ./output/output_y0_0.78_z0_0.54/output_y0_0.78_z0_0.54.txt
2018	:	1681689711.372	     0.157	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.56 &&          ./mzasolve 0.78 0.56 ./output/output_y0_0.78_z0_0.56/timeseries_y0_0.78_z0_0.56.nc > ./output/output_y0_0.78_z0_0.56/output_y0_0.78_z0_0.56.txt
2019	:	1681689711.407	     0.154	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.58 &&          ./mzasolve 0.78 0.58 ./output/output_y0_0.78_z0_0.58/timeseries_y0_0.78_z0_0.58.nc > ./output/output_y0_0.78_z0_0.58/output_y0_0.78_z0_0.58.txt
2020	:	1681689711.453	     0.172	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.60 &&          ./mzasolve 0.78 0.60 ./output/output_y0_0.78_z0_0.60/timeseries_y0_0.78_z0_0.60.nc > ./output/output_y0_0.78_z0_0.60/output_y0_0.78_z0_0.60.txt
2021	:	1681689711.494	     0.194	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.62 &&          ./mzasolve 0.78 0.62 ./output/output_y0_0.78_z0_0.62/timeseries_y0_0.78_z0_0.62.nc > ./output/output_y0_0.78_z0_0.62/output_y0_0.78_z0_0.62.txt
2022	:	1681689711.528	     0.198	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.64 &&          ./mzasolve 0.78 0.64 ./output/output_y0_0.78_z0_0.64/timeseries_y0_0.78_z0_0.64.nc > ./output/output_y0_0.78_z0_0.64/output_y0_0.78_z0_0.64.txt
2023	:	1681689711.560	     0.207	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.66 &&          ./mzasolve 0.78 0.66 ./output/output_y0_0.78_z0_0.66/timeseries_y0_0.78_z0_0.66.nc > ./output/output_y0_0.78_z0_0.66/output_y0_0.78_z0_0.66.txt
2024	:	1681689711.625	     0.167	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.68 &&          ./mzasolve 0.78 0.68 ./output/output_y0_0.78_z0_0.68/timeseries_y0_0.78_z0_0.68.nc > ./output/output_y0_0.78_z0_0.68/output_y0_0.78_z0_0.68.txt
2025	:	1681689711.689	     0.156	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.70 &&          ./mzasolve 0.78 0.70 ./output/output_y0_0.78_z0_0.70/timeseries_y0_0.78_z0_0.70.nc > ./output/output_y0_0.78_z0_0.70/output_y0_0.78_z0_0.70.txt
2026	:	1681689711.727	     0.170	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.72 &&          ./mzasolve 0.78 0.72 ./output/output_y0_0.78_z0_0.72/timeseries_y0_0.78_z0_0.72.nc > ./output/output_y0_0.78_z0_0.72/output_y0_0.78_z0_0.72.txt
2027	:	1681689711.756	     0.165	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.74 &&          ./mzasolve 0.78 0.74 ./output/output_y0_0.78_z0_0.74/timeseries_y0_0.78_z0_0.74.nc > ./output/output_y0_0.78_z0_0.74/output_y0_0.78_z0_0.74.txt
2028	:	1681689711.791	     0.176	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.76 &&          ./mzasolve 0.78 0.76 ./output/output_y0_0.78_z0_0.76/timeseries_y0_0.78_z0_0.76.nc > ./output/output_y0_0.78_z0_0.76/output_y0_0.78_z0_0.76.txt
2029	:	1681689711.844	     0.194	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.78 &&          ./mzasolve 0.78 0.78 ./output/output_y0_0.78_z0_0.78/timeseries_y0_0.78_z0_0.78.nc > ./output/output_y0_0.78_z0_0.78/output_y0_0.78_z0_0.78.txt
2030	:	1681689711.874	     0.204	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.80 &&          ./mzasolve 0.78 0.80 ./output/output_y0_0.78_z0_0.80/timeseries_y0_0.78_z0_0.80.nc > ./output/output_y0_0.78_z0_0.80/output_y0_0.78_z0_0.80.txt
2031	:	1681689711.921	     0.187	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.82 &&          ./mzasolve 0.78 0.82 ./output/output_y0_0.78_z0_0.82/timeseries_y0_0.78_z0_0.82.nc > ./output/output_y0_0.78_z0_0.82/output_y0_0.78_z0_0.82.txt
2032	:	1681689711.933	     0.186	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.84 &&          ./mzasolve 0.78 0.84 ./output/output_y0_0.78_z0_0.84/timeseries_y0_0.78_z0_0.84.nc > ./output/output_y0_0.78_z0_0.84/output_y0_0.78_z0_0.84.txt
2033	:	1681689711.991	     0.164	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.86 &&          ./mzasolve 0.78 0.86 ./output/output_y0_0.78_z0_0.86/timeseries_y0_0.78_z0_0.86.nc > ./output/output_y0_0.78_z0_0.86/output_y0_0.78_z0_0.86.txt
2034	:	1681689712.079	     0.138	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.88 &&          ./mzasolve 0.78 0.88 ./output/output_y0_0.78_z0_0.88/timeseries_y0_0.78_z0_0.88.nc > ./output/output_y0_0.78_z0_0.88/output_y0_0.78_z0_0.88.txt
2035	:	1681689712.107	     0.151	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.90 &&          ./mzasolve 0.78 0.90 ./output/output_y0_0.78_z0_0.90/timeseries_y0_0.78_z0_0.90.nc > ./output/output_y0_0.78_z0_0.90/output_y0_0.78_z0_0.90.txt
2036	:	1681689712.119	     0.215	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.92 &&          ./mzasolve 0.78 0.92 ./output/output_y0_0.78_z0_0.92/timeseries_y0_0.78_z0_0.92.nc > ./output/output_y0_0.78_z0_0.92/output_y0_0.78_z0_0.92.txt
2037	:	1681689712.154	     0.214	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.94 &&          ./mzasolve 0.78 0.94 ./output/output_y0_0.78_z0_0.94/timeseries_y0_0.78_z0_0.94.nc > ./output/output_y0_0.78_z0_0.94/output_y0_0.78_z0_0.94.txt
2038	:	1681689712.217	     0.210	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.96 &&          ./mzasolve 0.78 0.96 ./output/output_y0_0.78_z0_0.96/timeseries_y0_0.78_z0_0.96.nc > ./output/output_y0_0.78_z0_0.96/output_y0_0.78_z0_0.96.txt
2039	:	1681689712.258	     0.208	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_0.98 &&          ./mzasolve 0.78 0.98 ./output/output_y0_0.78_z0_0.98/timeseries_y0_0.78_z0_0.98.nc > ./output/output_y0_0.78_z0_0.98/output_y0_0.78_z0_0.98.txt
2040	:	1681689712.333	     0.235	0	0	5	0	mkdir -p ./output/output_y0_0.78_z0_1.00 &&          ./mzasolve 0.78 1.00 ./output/output_y0_0.78_z0_1.00/timeseries_y0_0.78_z0_1.00.nc > ./output/output_y0_0.78_z0_1.00/output_y0_0.78_z0_1.00.txt
1990	:	1681689709.397	     3.780	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.00 &&          ./mzasolve 0.78 0.00 ./output/output_y0_0.78_z0_0.00/timeseries_y0_0.78_z0_0.00.nc > ./output/output_y0_0.78_z0_0.00/output_y0_0.78_z0_0.00.txt
2000	:	1681689710.634	     3.023	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.20 &&          ./mzasolve 0.78 0.20 ./output/output_y0_0.78_z0_0.20/timeseries_y0_0.78_z0_0.20.nc > ./output/output_y0_0.78_z0_0.20/output_y0_0.78_z0_0.20.txt
1994	:	1681689710.476	     3.247	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.08 &&          ./mzasolve 0.78 0.08 ./output/output_y0_0.78_z0_0.08/timeseries_y0_0.78_z0_0.08.nc > ./output/output_y0_0.78_z0_0.08/output_y0_0.78_z0_0.08.txt
1991	:	1681689709.449	     4.375	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.02 &&          ./mzasolve 0.78 0.02 ./output/output_y0_0.78_z0_0.02/timeseries_y0_0.78_z0_0.02.nc > ./output/output_y0_0.78_z0_0.02/output_y0_0.78_z0_0.02.txt
1992	:	1681689710.410	     3.569	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.04 &&          ./mzasolve 0.78 0.04 ./output/output_y0_0.78_z0_0.04/timeseries_y0_0.78_z0_0.04.nc > ./output/output_y0_0.78_z0_0.04/output_y0_0.78_z0_0.04.txt
1993	:	1681689710.451	     3.542	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.06 &&          ./mzasolve 0.78 0.06 ./output/output_y0_0.78_z0_0.06/timeseries_y0_0.78_z0_0.06.nc > ./output/output_y0_0.78_z0_0.06/output_y0_0.78_z0_0.06.txt
1995	:	1681689710.498	     3.523	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.10 &&          ./mzasolve 0.78 0.10 ./output/output_y0_0.78_z0_0.10/timeseries_y0_0.78_z0_0.10.nc > ./output/output_y0_0.78_z0_0.10/output_y0_0.78_z0_0.10.txt
1996	:	1681689710.534	     3.519	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.12 &&          ./mzasolve 0.78 0.12 ./output/output_y0_0.78_z0_0.12/timeseries_y0_0.78_z0_0.12.nc > ./output/output_y0_0.78_z0_0.12/output_y0_0.78_z0_0.12.txt
1997	:	1681689710.569	     3.552	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.14 &&          ./mzasolve 0.78 0.14 ./output/output_y0_0.78_z0_0.14/timeseries_y0_0.78_z0_0.14.nc > ./output/output_y0_0.78_z0_0.14/output_y0_0.78_z0_0.14.txt
1998	:	1681689710.593	     3.565	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.16 &&          ./mzasolve 0.78 0.16 ./output/output_y0_0.78_z0_0.16/timeseries_y0_0.78_z0_0.16.nc > ./output/output_y0_0.78_z0_0.16/output_y0_0.78_z0_0.16.txt
1999	:	1681689710.610	     3.563	0	0	0	0	mkdir -p ./output/output_y0_0.78_z0_0.18 &&          ./mzasolve 0.78 0.18 ./output/output_y0_0.78_z0_0.18/timeseries_y0_0.78_z0_0.18.nc > ./output/output_y0_0.78_z0_0.18/output_y0_0.78_z0_0.18.txt
2051	:	1681689714.012	     0.222	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.20 &&          ./mzasolve 0.80 0.20 ./output/output_y0_0.80_z0_0.20/timeseries_y0_0.80_z0_0.20.nc > ./output/output_y0_0.80_z0_0.20/output_y0_0.80_z0_0.20.txt
2052	:	1681689714.052	     0.203	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.22 &&          ./mzasolve 0.80 0.22 ./output/output_y0_0.80_z0_0.22/timeseries_y0_0.80_z0_0.22.nc > ./output/output_y0_0.80_z0_0.22/output_y0_0.80_z0_0.22.txt
2053	:	1681689714.122	     0.151	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.24 &&          ./mzasolve 0.80 0.24 ./output/output_y0_0.80_z0_0.24/timeseries_y0_0.80_z0_0.24.nc > ./output/output_y0_0.80_z0_0.24/output_y0_0.80_z0_0.24.txt
2054	:	1681689714.157	     0.152	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.26 &&          ./mzasolve 0.80 0.26 ./output/output_y0_0.80_z0_0.26/timeseries_y0_0.80_z0_0.26.nc > ./output/output_y0_0.80_z0_0.26/output_y0_0.80_z0_0.26.txt
2055	:	1681689714.172	     0.189	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.28 &&          ./mzasolve 0.80 0.28 ./output/output_y0_0.80_z0_0.28/timeseries_y0_0.80_z0_0.28.nc > ./output/output_y0_0.80_z0_0.28/output_y0_0.80_z0_0.28.txt
2056	:	1681689714.234	     0.144	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.30 &&          ./mzasolve 0.80 0.30 ./output/output_y0_0.80_z0_0.30/timeseries_y0_0.80_z0_0.30.nc > ./output/output_y0_0.80_z0_0.30/output_y0_0.80_z0_0.30.txt
2058	:	1681689714.273	     0.142	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.34 &&          ./mzasolve 0.80 0.34 ./output/output_y0_0.80_z0_0.34/timeseries_y0_0.80_z0_0.34.nc > ./output/output_y0_0.80_z0_0.34/output_y0_0.80_z0_0.34.txt
2057	:	1681689714.255	     0.207	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.32 &&          ./mzasolve 0.80 0.32 ./output/output_y0_0.80_z0_0.32/timeseries_y0_0.80_z0_0.32.nc > ./output/output_y0_0.80_z0_0.32/output_y0_0.80_z0_0.32.txt
2059	:	1681689714.310	     0.177	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.36 &&          ./mzasolve 0.80 0.36 ./output/output_y0_0.80_z0_0.36/timeseries_y0_0.80_z0_0.36.nc > ./output/output_y0_0.80_z0_0.36/output_y0_0.80_z0_0.36.txt
2061	:	1681689714.378	     0.128	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.40 &&          ./mzasolve 0.80 0.40 ./output/output_y0_0.80_z0_0.40/timeseries_y0_0.80_z0_0.40.nc > ./output/output_y0_0.80_z0_0.40/output_y0_0.80_z0_0.40.txt
2060	:	1681689714.360	     0.190	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.38 &&          ./mzasolve 0.80 0.38 ./output/output_y0_0.80_z0_0.38/timeseries_y0_0.80_z0_0.38.nc > ./output/output_y0_0.80_z0_0.38/output_y0_0.80_z0_0.38.txt
2062	:	1681689714.389	     0.210	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.42 &&          ./mzasolve 0.80 0.42 ./output/output_y0_0.80_z0_0.42/timeseries_y0_0.80_z0_0.42.nc > ./output/output_y0_0.80_z0_0.42/output_y0_0.80_z0_0.42.txt
2063	:	1681689714.462	     0.249	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.44 &&          ./mzasolve 0.80 0.44 ./output/output_y0_0.80_z0_0.44/timeseries_y0_0.80_z0_0.44.nc > ./output/output_y0_0.80_z0_0.44/output_y0_0.80_z0_0.44.txt
2064	:	1681689714.487	     0.276	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.46 &&          ./mzasolve 0.80 0.46 ./output/output_y0_0.80_z0_0.46/timeseries_y0_0.80_z0_0.46.nc > ./output/output_y0_0.80_z0_0.46/output_y0_0.80_z0_0.46.txt
2065	:	1681689714.505	     0.297	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.48 &&          ./mzasolve 0.80 0.48 ./output/output_y0_0.80_z0_0.48/timeseries_y0_0.80_z0_0.48.nc > ./output/output_y0_0.80_z0_0.48/output_y0_0.80_z0_0.48.txt
2066	:	1681689714.549	     0.391	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.50 &&          ./mzasolve 0.80 0.50 ./output/output_y0_0.80_z0_0.50/timeseries_y0_0.80_z0_0.50.nc > ./output/output_y0_0.80_z0_0.50/output_y0_0.80_z0_0.50.txt
2067	:	1681689714.599	     0.371	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.52 &&          ./mzasolve 0.80 0.52 ./output/output_y0_0.80_z0_0.52/timeseries_y0_0.80_z0_0.52.nc > ./output/output_y0_0.80_z0_0.52/output_y0_0.80_z0_0.52.txt
2068	:	1681689714.710	     0.272	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.54 &&          ./mzasolve 0.80 0.54 ./output/output_y0_0.80_z0_0.54/timeseries_y0_0.80_z0_0.54.nc > ./output/output_y0_0.80_z0_0.54/output_y0_0.80_z0_0.54.txt
2069	:	1681689714.762	     0.365	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.56 &&          ./mzasolve 0.80 0.56 ./output/output_y0_0.80_z0_0.56/timeseries_y0_0.80_z0_0.56.nc > ./output/output_y0_0.80_z0_0.56/output_y0_0.80_z0_0.56.txt
2070	:	1681689714.803	     0.374	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.58 &&          ./mzasolve 0.80 0.58 ./output/output_y0_0.80_z0_0.58/timeseries_y0_0.80_z0_0.58.nc > ./output/output_y0_0.80_z0_0.58/output_y0_0.80_z0_0.58.txt
2071	:	1681689714.940	     0.280	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.60 &&          ./mzasolve 0.80 0.60 ./output/output_y0_0.80_z0_0.60/timeseries_y0_0.80_z0_0.60.nc > ./output/output_y0_0.80_z0_0.60/output_y0_0.80_z0_0.60.txt
2072	:	1681689714.970	     0.286	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.62 &&          ./mzasolve 0.80 0.62 ./output/output_y0_0.80_z0_0.62/timeseries_y0_0.80_z0_0.62.nc > ./output/output_y0_0.80_z0_0.62/output_y0_0.80_z0_0.62.txt
2073	:	1681689714.982	     0.308	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.64 &&          ./mzasolve 0.80 0.64 ./output/output_y0_0.80_z0_0.64/timeseries_y0_0.80_z0_0.64.nc > ./output/output_y0_0.80_z0_0.64/output_y0_0.80_z0_0.64.txt
2074	:	1681689715.120	     0.203	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.66 &&          ./mzasolve 0.80 0.66 ./output/output_y0_0.80_z0_0.66/timeseries_y0_0.80_z0_0.66.nc > ./output/output_y0_0.80_z0_0.66/output_y0_0.80_z0_0.66.txt
2041	:	1681689712.368	     2.990	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.00 &&          ./mzasolve 0.80 0.00 ./output/output_y0_0.80_z0_0.00/timeseries_y0_0.80_z0_0.00.nc > ./output/output_y0_0.80_z0_0.00/output_y0_0.80_z0_0.00.txt
2075	:	1681689715.176	     0.209	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.68 &&          ./mzasolve 0.80 0.68 ./output/output_y0_0.80_z0_0.68/timeseries_y0_0.80_z0_0.68.nc > ./output/output_y0_0.80_z0_0.68/output_y0_0.80_z0_0.68.txt
2076	:	1681689715.221	     0.190	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.70 &&          ./mzasolve 0.80 0.70 ./output/output_y0_0.80_z0_0.70/timeseries_y0_0.80_z0_0.70.nc > ./output/output_y0_0.80_z0_0.70/output_y0_0.80_z0_0.70.txt
2077	:	1681689715.256	     0.190	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.72 &&          ./mzasolve 0.80 0.72 ./output/output_y0_0.80_z0_0.72/timeseries_y0_0.80_z0_0.72.nc > ./output/output_y0_0.80_z0_0.72/output_y0_0.80_z0_0.72.txt
2079	:	1681689715.322	     0.147	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.76 &&          ./mzasolve 0.80 0.76 ./output/output_y0_0.80_z0_0.76/timeseries_y0_0.80_z0_0.76.nc > ./output/output_y0_0.80_z0_0.76/output_y0_0.80_z0_0.76.txt
2078	:	1681689715.291	     0.220	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.74 &&          ./mzasolve 0.80 0.74 ./output/output_y0_0.80_z0_0.74/timeseries_y0_0.80_z0_0.74.nc > ./output/output_y0_0.80_z0_0.74/output_y0_0.80_z0_0.74.txt
2080	:	1681689715.337	     0.212	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.78 &&          ./mzasolve 0.80 0.78 ./output/output_y0_0.80_z0_0.78/timeseries_y0_0.80_z0_0.78.nc > ./output/output_y0_0.80_z0_0.78/output_y0_0.80_z0_0.78.txt
2081	:	1681689715.385	     0.194	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.80 &&          ./mzasolve 0.80 0.80 ./output/output_y0_0.80_z0_0.80/timeseries_y0_0.80_z0_0.80.nc > ./output/output_y0_0.80_z0_0.80/output_y0_0.80_z0_0.80.txt
2082	:	1681689715.410	     0.202	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.82 &&          ./mzasolve 0.80 0.82 ./output/output_y0_0.80_z0_0.82/timeseries_y0_0.80_z0_0.82.nc > ./output/output_y0_0.80_z0_0.82/output_y0_0.80_z0_0.82.txt
2083	:	1681689715.446	     0.192	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.84 &&          ./mzasolve 0.80 0.84 ./output/output_y0_0.80_z0_0.84/timeseries_y0_0.80_z0_0.84.nc > ./output/output_y0_0.80_z0_0.84/output_y0_0.80_z0_0.84.txt
2085	:	1681689715.510	     0.166	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.88 &&          ./mzasolve 0.80 0.88 ./output/output_y0_0.80_z0_0.88/timeseries_y0_0.80_z0_0.88.nc > ./output/output_y0_0.80_z0_0.88/output_y0_0.80_z0_0.88.txt
2084	:	1681689715.469	     0.220	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.86 &&          ./mzasolve 0.80 0.86 ./output/output_y0_0.80_z0_0.86/timeseries_y0_0.80_z0_0.86.nc > ./output/output_y0_0.80_z0_0.86/output_y0_0.80_z0_0.86.txt
2086	:	1681689715.549	     0.216	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.90 &&          ./mzasolve 0.80 0.90 ./output/output_y0_0.80_z0_0.90/timeseries_y0_0.80_z0_0.90.nc > ./output/output_y0_0.80_z0_0.90/output_y0_0.80_z0_0.90.txt
2088	:	1681689715.613	     0.170	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.94 &&          ./mzasolve 0.80 0.94 ./output/output_y0_0.80_z0_0.94/timeseries_y0_0.80_z0_0.94.nc > ./output/output_y0_0.80_z0_0.94/output_y0_0.80_z0_0.94.txt
2087	:	1681689715.578	     0.235	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.92 &&          ./mzasolve 0.80 0.92 ./output/output_y0_0.80_z0_0.92/timeseries_y0_0.80_z0_0.92.nc > ./output/output_y0_0.80_z0_0.92/output_y0_0.80_z0_0.92.txt
2089	:	1681689715.638	     0.191	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.96 &&          ./mzasolve 0.80 0.96 ./output/output_y0_0.80_z0_0.96/timeseries_y0_0.80_z0_0.96.nc > ./output/output_y0_0.80_z0_0.96/output_y0_0.80_z0_0.96.txt
2090	:	1681689715.676	     0.181	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_0.98 &&          ./mzasolve 0.80 0.98 ./output/output_y0_0.80_z0_0.98/timeseries_y0_0.80_z0_0.98.nc > ./output/output_y0_0.80_z0_0.98/output_y0_0.80_z0_0.98.txt
2091	:	1681689715.689	     0.222	0	0	5	0	mkdir -p ./output/output_y0_0.80_z0_1.00 &&          ./mzasolve 0.80 1.00 ./output/output_y0_0.80_z0_1.00/timeseries_y0_0.80_z0_1.00.nc > ./output/output_y0_0.80_z0_1.00/output_y0_0.80_z0_1.00.txt
2042	:	1681689712.380	     3.648	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.02 &&          ./mzasolve 0.80 0.02 ./output/output_y0_0.80_z0_0.02/timeseries_y0_0.80_z0_0.02.nc > ./output/output_y0_0.80_z0_0.02/output_y0_0.80_z0_0.02.txt
2045	:	1681689712.687	     3.371	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.08 &&          ./mzasolve 0.80 0.08 ./output/output_y0_0.80_z0_0.08/timeseries_y0_0.80_z0_0.08.nc > ./output/output_y0_0.80_z0_0.08/output_y0_0.80_z0_0.08.txt
2043	:	1681689712.465	     3.623	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.04 &&          ./mzasolve 0.80 0.04 ./output/output_y0_0.80_z0_0.04/timeseries_y0_0.80_z0_0.04.nc > ./output/output_y0_0.80_z0_0.04/output_y0_0.80_z0_0.04.txt
2044	:	1681689712.568	     3.620	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.06 &&          ./mzasolve 0.80 0.06 ./output/output_y0_0.80_z0_0.06/timeseries_y0_0.80_z0_0.06.nc > ./output/output_y0_0.80_z0_0.06/output_y0_0.80_z0_0.06.txt
2102	:	1681689716.272	     0.194	0	0	5	0	mkdir -p ./output/output_y0_0.82_z0_0.20 &&          ./mzasolve 0.82 0.20 ./output/output_y0_0.82_z0_0.20/timeseries_y0_0.82_z0_0.20.nc > ./output/output_y0_0.82_z0_0.20/output_y0_0.82_z0_0.20.txt
2046	:	1681689713.204	     3.342	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.10 &&          ./mzasolve 0.80 0.10 ./output/output_y0_0.80_z0_0.10/timeseries_y0_0.80_z0_0.10.nc > ./output/output_y0_0.80_z0_0.10/output_y0_0.80_z0_0.10.txt
2103	:	1681689716.546	     0.232	0	0	5	0	mkdir -p ./output/output_y0_0.82_z0_0.22 &&          ./mzasolve 0.82 0.22 ./output/output_y0_0.82_z0_0.22/timeseries_y0_0.82_z0_0.22.nc > ./output/output_y0_0.82_z0_0.22/output_y0_0.82_z0_0.22.txt
2104	:	1681689716.678	     0.147	0	0	5	0	mkdir -p ./output/output_y0_0.82_z0_0.24 &&          ./mzasolve 0.82 0.24 ./output/output_y0_0.82_z0_0.24/timeseries_y0_0.82_z0_0.24.nc > ./output/output_y0_0.82_z0_0.24/output_y0_0.82_z0_0.24.txt
2047	:	1681689713.681	     3.260	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.12 &&          ./mzasolve 0.80 0.12 ./output/output_y0_0.80_z0_0.12/timeseries_y0_0.80_z0_0.12.nc > ./output/output_y0_0.80_z0_0.12/output_y0_0.80_z0_0.12.txt
2050	:	1681689713.994	     2.993	0	0	0	0	mkdir -p ./output/output_y0_0.80_z0_0.18 &&          ./mzasolve 0.80 0.18 ./output/output_y0_0.80_z0_0.18/timeseries_y0_0.80_z0_0.18.nc > ./output/output_y0_0.80_z0_0.18/output_y0_0.80_z0_0.18.txt
2105	:	1681689716.808	     0.254	0	0	5	0	mkdir -p ./output/output_y0_0.82_z0_0.26 &&          ./mzasolve 0.82 0.26 ./output/output_y0_0.82_z0_0.26/timeseries_y0_0.82_z0_0.26.nc > ./output/output_y0_0.82_z0_0.26/output_y0_0.82_z0_0.26.txt
